task,encoder,head,level,seed,metric,value,n_units,n_subjects
XSB_fix_PT,pointnet2,softmax,scan,1,f1_class::Unaffected,0.8087774294670846,473,473
XSB_fix_PT,pointnet2,softmax,scan,1,f1_class::Affected,0.6038961038961039,473,473
XSB_fix_PT,pointnet2,softmax,scan,2,accuracy,0.7632135306553911,473,473
XSB_fix_PT,pointnet2,softmax,scan,2,macro_f1,0.7313045242442686,473,473
XSB_fix_PT,pointnet2,softmax,scan,2,macro_auc,0.8268626826270994,473,473
XSB_fix_PT,pointnet2,softmax,scan,2,f1_class::Unaffected,0.8238993710691824,473,473
XSB_fix_PT,pointnet2,softmax,scan,2,f1_class::Affected,0.6387096774193548,473,473
XSB_fix_PT,pointnet2,softmax,scan,3,accuracy,0.7653276955602537,473,473
XSB_fix_PT,pointnet2,softmax,scan,3,macro_f1,0.7266109505584628,473,473
XSB_fix_PT,pointnet2,softmax,scan,3,macro_auc,0.8068135269218515,473,473
XSB_fix_PT,pointnet2,softmax,scan,3,f1_class::Unaffected,0.8294930875576036,473,473
XSB_fix_PT,pointnet2,softmax,scan,3,f1_class::Affected,0.6237288135593221,473,473
XSB_fix_PT,pointnet2,softmax,scan,4,accuracy,0.7568710359408034,473,473
XSB_fix_PT,pointnet2,softmax,scan,4,macro_f1,0.7208064507850473,473,473
XSB_fix_PT,pointnet2,softmax,scan,4,macro_auc,0.823744936507214,473,473
XSB_fix_PT,pointnet2,softmax,scan,4,f1_class::Unaffected,0.8211508553654744,473,473
XSB_fix_PT,pointnet2,softmax,scan,4,f1_class::Affected,0.6204620462046204,473,473
XSB_fix_LC,geommlp,softmax,scan,0,accuracy,0.7,120,120
XSB_fix_LC,geommlp,softmax,scan,0,macro_f1,0.48051948051948057,120,120
XSB_fix_LC,geommlp,softmax,scan,0,macro_auc,0.4366386554621849,120,120
XSB_fix_LC,geommlp,softmax,scan,0,f1_class::Unaffected,0.8181818181818182,120,120
XSB_fix_LC,geommlp,softmax,scan,0,f1_class::Affected,0.14285714285714285,120,120
XSB_fix_LC,pointnet,softmax,scan,0,accuracy,0.6416666666666667,120,120
XSB_fix_LC,pointnet,softmax,scan,0,macro_f1,0.46467475879240583,120,120
XSB_fix_LC,pointnet,softmax,scan,0,macro_auc,0.4830252100840336,120,120
XSB_fix_LC,pointnet,softmax,scan,0,f1_class::Unaffected,0.7724867724867724,120,120
XSB_fix_LC,pointnet,softmax,scan,0,f1_class::Affected,0.1568627450980392,120,120
XSB_fix_LC,dgcnn,softmax,scan,0,accuracy,0.6916666666666667,120,120
XSB_fix_LC,dgcnn,softmax,scan,0,macro_f1,0.601829432337907,120,120
XSB_fix_LC,dgcnn,softmax,scan,0,macro_auc,0.6618487394957984,120,120
XSB_fix_LC,dgcnn,softmax,scan,0,f1_class::Unaffected,0.7909604519774012,120,120
XSB_fix_LC,dgcnn,softmax,scan,0,f1_class::Affected,0.4126984126984127,120,120
XSB_fix_LC,pointnet2,softmax,scan,0,accuracy,0.725,120,120
XSB_fix_LC,pointnet2,softmax,scan,0,macro_f1,0.5487179487179488,120,120
XSB_fix_LC,pointnet2,softmax,scan,0,macro_auc,0.6134453781512605,120,120
XSB_fix_LC,pointnet2,softmax,scan,0,f1_class::Unaffected,0.8307692307692308,120,120
XSB_fix_LC,pointnet2,softmax,scan,0,f1_class::Affected,0.26666666666666666,120,120
XSB_fix_LC,pointnet2,softmax,scan,1,accuracy,0.7166666666666667,120,120
XSB_fix_LC,pointnet2,softmax,scan,1,macro_f1,0.5572916666666666,120,120
XSB_fix_LC,pointnet2,softmax,scan,1,macro_auc,0.6447058823529411,120,120
