base_task,encoder,head,level,metric,train_seed,value,infer_seed_sd,n_infer_seeds,n_units,n_subjects
B2_corrected,pointnet2,knn11,subject,f1_class::Bohring-Opitz Syndrome,4,0.4666666666666666,0.4472135954999579,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Bohring-Opitz Syndrome,5,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CDKL5,1,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CDKL5,2,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CDKL5,3,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CDKL5,4,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CDKL5,5,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CFC,1,0.20076923076923076,0.03401183226066793,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CFC,2,0.19666666666666668,0.12270108212870641,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CFC,3,0.28809523809523807,0.02964261809044936,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CFC,4,0.13333333333333333,0.12638125740085918,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CFC,5,0.29047619047619044,0.04175161408750042,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CHARGE Syndrome,1,0.1433333333333333,0.09098229375970786,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CHARGE Syndrome,2,0.03636363636363636,0.08131156281817417,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CHARGE Syndrome,3,0.09487179487179484,0.08676371443942885,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CHARGE Syndrome,4,0.13914141414141412,0.08520809735651197,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CHARGE Syndrome,5,0.10713286713286711,0.09917060324559522,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CdLS,1,0.16936507936507933,0.06475820873362313,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CdLS,2,0.18908496732026142,0.059410470444713114,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CdLS,3,0.15636363636363637,0.0519853762018029,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CdLS,4,0.12489304812834223,0.0783139743844519,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::CdLS,5,0.2049231813937696,0.09295459062400604,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Cockayne Syndrome,1,0.42142857142857143,0.14374722712498647,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Cockayne Syndrome,2,0.38317460317460317,0.095763103189468,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Cockayne Syndrome,3,0.4863492063492063,0.07975775871716674,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Cockayne Syndrome,4,0.3180952380952381,0.050214957434148846,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Cockayne Syndrome,5,0.39333333333333337,0.06831300510639733,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Cohen Syndrome,1,0.5070707070707071,0.04173930002301895,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Cohen Syndrome,2,0.5888888888888889,0.14881216928865415,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Cohen Syndrome,3,0.5133333333333333,0.11925695879998875,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Cohen Syndrome,4,0.6642857142857143,0.12005525938551151,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Cohen Syndrome,5,0.40476190476190477,0.12371791482634838,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Costello Syndrome,1,0.32690787473396166,0.02689919863973095,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Costello Syndrome,2,0.3737142857142857,0.07576548134385015,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Costello Syndrome,3,0.25753846153846155,0.02847920449656902,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Costello Syndrome,4,0.2965716721471197,0.044973282837691406,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Costello Syndrome,5,0.2588794833352554,0.04336040150922244,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Crouzon Syndrome,1,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Crouzon Syndrome,2,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Crouzon Syndrome,3,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Crouzon Syndrome,4,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Crouzon Syndrome,5,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Down Syndrome,1,0.731439393939394,0.05593377339700867,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Down Syndrome,2,0.6984500752470064,0.051982029502469385,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Down Syndrome,3,0.7295596357665323,0.018238701651348065,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Down Syndrome,4,0.6763218390804597,0.05692615043413791,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Down Syndrome,5,0.7389211076280041,0.03740309574000285,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Ehlers-Danlos Syndrome,1,0.4585913312693498,0.06091360773489626,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Ehlers-Danlos Syndrome,2,0.4771241830065359,0.02345212433726689,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Ehlers-Danlos Syndrome,3,0.5084033613445378,0.03746334979018279,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Ehlers-Danlos Syndrome,4,0.4230065359477124,0.03283102238107312,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Ehlers-Danlos Syndrome,5,0.4743808049535604,0.05895094762724317,5,169,169
B2_corrected,pointnet2,knn11,subject,"f1_class::Facial Dysmorphia, possibly genetic",1,0.19532163742690054,0.04743695857467424,5,169,169
B2_corrected,pointnet2,knn11,subject,"f1_class::Facial Dysmorphia, possibly genetic",2,0.10662464985994395,0.06874396300652647,5,169,169
B2_corrected,pointnet2,knn11,subject,"f1_class::Facial Dysmorphia, possibly genetic",3,0.1587719298245614,0.06673780445865929,5,169,169
B2_corrected,pointnet2,knn11,subject,"f1_class::Facial Dysmorphia, possibly genetic",4,0.08305882352941177,0.09652652610663315,5,169,169
B2_corrected,pointnet2,knn11,subject,"f1_class::Facial Dysmorphia, possibly genetic",5,0.04458204334365324,0.06120328813945047,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Jacobsen Syndrome,1,0.30857142857142855,0.2902497165531496,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Jacobsen Syndrome,2,0.08,0.17888543819998318,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Jacobsen Syndrome,3,0.3066666666666667,0.17384539747207065,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Jacobsen Syndrome,4,0.3504761904761905,0.2407848090371121,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Jacobsen Syndrome,5,0.21333333333333332,0.19663841605003501,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Joubert Syndrome,1,0.09267399267399264,0.08501799148657017,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Joubert Syndrome,2,0.03333333333333332,0.07453559924999296,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Joubert Syndrome,3,0.10349650349650348,0.09516657810463774,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Joubert Syndrome,4,0.04,0.08944271909999159,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Joubert Syndrome,5,0.10606060606060604,0.09701703390049768,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Loeys-Dietz Syndrome,1,0.41042016806722686,0.04321648658722732,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Loeys-Dietz Syndrome,2,0.2828280542986425,0.1027112692950279,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Loeys-Dietz Syndrome,3,0.4163025210084033,0.05408788784570303,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Loeys-Dietz Syndrome,4,0.30857142857142855,0.18227586180270375,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Loeys-Dietz Syndrome,5,0.29882352941176465,0.11210474587832088,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Marfan Syndrome,1,0.09047619047619045,0.08316309141225225,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Marfan Syndrome,2,0.10098972922502332,0.05783127065122055,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Marfan Syndrome,3,0.22362637362637358,0.07035327557157038,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Marfan Syndrome,4,0.13870573870573866,0.016143095366093665,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Marfan Syndrome,5,0.13380952380952377,0.08883856285101142,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),1,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),2,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),3,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),4,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Mucopolysaccharidosis type IIIB (Sanfilippo B),5,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Noonan Syndrome,1,0.33376068376068374,0.07061634462143851,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Noonan Syndrome,2,0.3609324009324009,0.04079240759219013,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Noonan Syndrome,3,0.3467787114845938,0.07019140601590365,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Noonan Syndrome,4,0.26372549019607844,0.03942956382782393,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Noonan Syndrome,5,0.32175824175824175,0.04476184481090451,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Pallister-Killian Syndrome,1,0.36,0.0894427190999916,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Pallister-Killian Syndrome,2,0.5513131313131312,0.0862628628199155,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Pallister-Killian Syndrome,3,0.38603174603174606,0.059289485866304774,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Pallister-Killian Syndrome,4,0.4979797979797979,0.07926558107803412,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Pallister-Killian Syndrome,5,0.33992673992673994,0.21448755404469433,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Phelan McDermid Syndrome,1,0.4940676328502415,0.04348494849264855,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Phelan McDermid Syndrome,2,0.6564593301435406,0.07768040244882994,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Phelan McDermid Syndrome,3,0.6156811594202899,0.0625738295295004,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Phelan McDermid Syndrome,4,0.5063085063085062,0.07138246462127386,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Phelan McDermid Syndrome,5,0.5192491718807508,0.06773445257039339,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Pitt Hopkins,1,0.4309523809523809,0.2156701310848975,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Pitt Hopkins,2,0.48317460317460315,0.06475529066754425,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Pitt Hopkins,3,0.47857142857142854,0.17745683899251508,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Pitt Hopkins,4,0.35878787878787877,0.027574092523823833,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Pitt Hopkins,5,0.4076190476190476,0.12517762637799384,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Rett Syndrome,1,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Rett Syndrome,2,0.08,0.17888543819998318,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Rett Syndrome,3,0.3276190476190476,0.20741361614721754,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Rett Syndrome,4,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Rett Syndrome,5,0.08,0.17888543819998318,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Rubinstein-Taybi Syndrome,1,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Rubinstein-Taybi Syndrome,2,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Rubinstein-Taybi Syndrome,3,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Rubinstein-Taybi Syndrome,4,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Rubinstein-Taybi Syndrome,5,0.36666666666666664,0.3415650255319866,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Smith-Lemli-Opitz,1,0.24666666666666667,0.2328566559543064,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Smith-Lemli-Opitz,2,0.08,0.17888543819998318,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Smith-Lemli-Opitz,3,0.38,0.216794833886788,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Smith-Lemli-Opitz,4,0.38,0.216794833886788,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Smith-Lemli-Opitz,5,0.18,0.24899799195977465,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Tetrasomy 18p,1,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Tetrasomy 18p,2,0.08,0.17888543819998318,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Tetrasomy 18p,3,0.16,0.21908902300206648,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Tetrasomy 18p,4,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Tetrasomy 18p,5,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Trisomy 18,1,0.1,0.22360679774997902,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Trisomy 18,2,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Trisomy 18,3,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Trisomy 18,4,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Trisomy 18,5,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Turner Syndrome,1,0.1,0.223606797749979,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Turner Syndrome,2,0.48,0.04472135954999579,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Turner Syndrome,3,0.0,0.0,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Turner Syndrome,4,0.18,0.24899799195977465,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Turner Syndrome,5,0.38,0.216794833886788,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Williams Syndrome,1,0.4101587301587301,0.07466731454205477,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Williams Syndrome,2,0.4854935913759443,0.09230251097565552,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Williams Syndrome,3,0.3404761904761905,0.05994493883231494,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Williams Syndrome,4,0.30072254542842775,0.10763421252882349,5,169,169
B2_corrected,pointnet2,knn11,subject,f1_class::Williams Syndrome,5,0.4657133028650057,0.06253198867702,5,169,169
B2_corrected,pointnet2,knn11,subject,macro_auc,1,0.8477965931392172,0.002021358938815971,5,169,169
B2_corrected,pointnet2,knn11,subject,macro_auc,2,0.8412748196541242,0.0023435750592094486,5,169,169
B2_corrected,pointnet2,knn11,subject,macro_auc,3,0.8268229450780256,0.003983432794553772,5,169,169
B2_corrected,pointnet2,knn11,subject,macro_auc,4,0.8171651202895998,0.0023597322136945263,5,169,169
B2_corrected,pointnet2,knn11,subject,macro_auc,5,0.8166458170562712,0.003029544567986919,5,169,169
B2_corrected,pointnet2,knn11,subject,macro_f1,1,0.2519346106637251,0.018514991744865435,5,169,169
B2_corrected,pointnet2,knn11,subject,macro_f1,2,0.2426018637279682,0.016261265426132977,5,169,169
B2_corrected,pointnet2,knn11,subject,macro_f1,3,0.2490928621878382,0.020677862558113505,5,169,169
B2_corrected,pointnet2,knn11,subject,macro_f1,4,0.23119509100619076,0.011612857867346636,5,169,169
B2_corrected,pointnet2,knn11,subject,macro_f1,5,0.23926249458928703,0.03772169381844692,5,169,169
B2_corrected,pointnet2,proto,scan,accuracy,1,0.3288421052631579,0.0110801662037396,5,475,169
B2_corrected,pointnet2,proto,scan,accuracy,2,0.29684210526315785,0.009176629354822483,5,475,169
B2_corrected,pointnet2,proto,scan,accuracy,3,0.3431578947368421,0.00976170367946917,5,475,169
B2_corrected,pointnet2,proto,scan,accuracy,4,0.2976842105263158,0.006918600726381059,5,475,169
B2_corrected,pointnet2,proto,scan,accuracy,5,0.3157894736842105,0.008016603269330458,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::4p Deletion Wolff-Hirschhorn Syndrome,1,0.3450326797385621,0.07064424898737308,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::4p Deletion Wolff-Hirschhorn Syndrome,2,0.11327485380116957,0.011402290383254745,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::4p Deletion Wolff-Hirschhorn Syndrome,3,0.06713286713286712,0.09245590982399109,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::4p Deletion Wolff-Hirschhorn Syndrome,4,0.019047619047619042,0.04259177099999598,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::4p Deletion Wolff-Hirschhorn Syndrome,5,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::5p-,1,0.25898944193061835,0.03014405316591889,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::5p-,2,0.23543859649122806,0.036444527021353965,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::5p-,3,0.4861471861471861,0.020454259142731555,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::5p-,4,0.1982683982683982,0.049938587873483424,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::5p-,5,0.35346092503987236,0.061245306671739864,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Achondroplasia,1,0.4935483870967742,0.03396896558909961,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Achondroplasia,2,0.4818181818181818,0.038877982008767936,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Achondroplasia,3,0.4712930333423692,0.07222177415157048,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Achondroplasia,4,0.5039080459770116,0.04414152284236065,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Achondroplasia,5,0.5116279069767442,0.043886684806431674,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Angelman Syndrome,1,0.08510641091286249,0.024632068571203206,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Angelman Syndrome,2,0.10797385620915032,0.007752747112265984,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Angelman Syndrome,3,0.17718438252493976,0.05128274252920549,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Angelman Syndrome,4,0.021052631578947358,0.047075115315785024,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Angelman Syndrome,5,0.13260233918128653,0.044161969761345655,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Apert Syndrome,1,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Apert Syndrome,2,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Apert Syndrome,3,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Apert Syndrome,4,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Apert Syndrome,5,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Bohring-Opitz Syndrome,1,0.3771842650103519,0.09326109880429528,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Bohring-Opitz Syndrome,2,0.3465647782169521,0.06273212000030888,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Bohring-Opitz Syndrome,3,0.30724637681159417,0.042747481750007595,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Bohring-Opitz Syndrome,4,0.20156376956376953,0.050111514013430905,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Bohring-Opitz Syndrome,5,0.26078431372549016,0.04121730001878021,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CDKL5,1,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CDKL5,2,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CDKL5,3,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CDKL5,4,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CDKL5,5,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CFC,1,0.392039442039442,0.055701408130119395,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CFC,2,0.25477192982456137,0.046337780531506126,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CFC,3,0.3561406950047924,0.04095819765081884,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CFC,4,0.1590027858320541,0.015219119452227571,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CFC,5,0.25670980870980864,0.03175450582452502,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CHARGE Syndrome,1,0.17518157768157766,0.06664084177971627,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CHARGE Syndrome,2,0.11136653895274581,0.03641974686618151,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CHARGE Syndrome,3,0.20427615816610123,0.05808271316671136,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CHARGE Syndrome,4,0.11767837279516921,0.02638814881932907,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CHARGE Syndrome,5,0.10405723905723903,0.031173001138078686,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CdLS,1,0.20132132132132127,0.03179339516426237,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CdLS,2,0.19673035673035671,0.04088656988143567,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CdLS,3,0.16403905691831383,0.036439250964819765,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CdLS,4,0.07422141583906287,0.02684255033616748,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::CdLS,5,0.09833612623935199,0.030147178763030198,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Cockayne Syndrome,1,0.47531538136376844,0.03111767298739744,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Cockayne Syndrome,2,0.4653225806451613,0.03831219738838675,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Cockayne Syndrome,3,0.48499582289055976,0.09722138724541778,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Cockayne Syndrome,4,0.3948869748869749,0.033223126013262216,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Cockayne Syndrome,5,0.5561781609195402,0.027495135230719066,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Cohen Syndrome,1,0.5313704686118479,0.019081189055746926,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Cohen Syndrome,2,0.3953278515707358,0.010519865329842431,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Cohen Syndrome,3,0.5153693618209747,0.021441610805640207,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Cohen Syndrome,4,0.498261957730812,0.05509158643141168,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Cohen Syndrome,5,0.4767667779013719,0.024607067852252133,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Costello Syndrome,1,0.3124120461581762,0.01485947873392953,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Costello Syndrome,2,0.30182703041466513,0.049412561347277256,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Costello Syndrome,3,0.33288225049122516,0.05845557290261839,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Costello Syndrome,4,0.2596286886847762,0.0933567135191575,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Costello Syndrome,5,0.2733547721680338,0.032647254037771904,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Crouzon Syndrome,1,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Crouzon Syndrome,2,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Crouzon Syndrome,3,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Crouzon Syndrome,4,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Crouzon Syndrome,5,0.0,0.0,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Down Syndrome,1,0.5714040351728087,0.04079842486656253,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Down Syndrome,2,0.5386100386100386,0.025391788490281664,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Down Syndrome,3,0.6625364181205002,0.03740284738714183,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Down Syndrome,4,0.5925525525525526,0.03583877646233912,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Down Syndrome,5,0.5513829619092777,0.019624849151479648,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Ehlers-Danlos Syndrome,1,0.1834492753623188,0.03752705388325736,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Ehlers-Danlos Syndrome,2,0.27183908045977007,0.036154404569084135,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Ehlers-Danlos Syndrome,3,0.43298368298368295,0.08701443901868458,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Ehlers-Danlos Syndrome,4,0.35775424253685123,0.06380380120486218,5,475,169
B2_corrected,pointnet2,proto,scan,f1_class::Ehlers-Danlos Syndrome,5,0.18606060606060604,0.01414862730900458,5,475,169
B2_corrected,pointnet2,proto,scan,"f1_class::Facial Dysmorphia, possibly genetic",1,0.0918140682846565,0.030918859387776366,5,475,169
B2_corrected,pointnet2,proto,scan,"f1_class::Facial Dysmorphia, possibly genetic",2,0.14930242494501972,0.04282145355069695,5,475,169
B2_corrected,pointnet2,proto,scan,"f1_class::Facial Dysmorphia, possibly genetic",3,0.17596457938013912,0.01098413339086536,5,475,169
B2_corrected,pointnet2,proto,scan,"f1_class::Facial Dysmorphia, possibly genetic",4,0.3565860215053763,0.03198952968159464,5,475,169
B2_corrected,pointnet2,proto,scan,"f1_class::Facial Dysmorphia, possibly genetic",5,0.15088383838383837,0.06121133467008086,5,475,169
